id_accidente,fecha,d_a,gravedad,peaton,automovil,campaero,camioneta,micro,buseta,bus,camion,volqueta,moto,bicicleta,otro,via_1,barrio,entidad,id_comuna,nombrecomuna,propietario_de_veh_culo,diurnio_nocturno,hora_restriccion_moto
1,2012-01-01 12:15:00,Domingo,Con Heridos,0,1,0,0,0,0,0,0,0,0,0,0,CALLE,Mutis,AGENTES DTB,C17, MUTIS,Particular,Diurno,No aplica
2,2012-01-01 14:00:00,Domingo,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,VIA MATANZA,Regaderos Norte,AGENTES DTB,C02, NORORIENTAL,Empresa,Diurno,No aplica
3,2012-01-01 12:00:00,Domingo,Solo Daños,0,0,0,1,0,0,0,0,0,0,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
4,2012-01-01 18:30:00,Domingo,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA,Norte Bajo,AGENTES DTB,C03, SAN FRANCISCO,Particular,Nocturno,No aplica
5,2012-01-01 00:30:00,Domingo,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CARRERA,Dangond,AGENTES DTB,C11, SUR,Particular,Nocturno,En restricción
6,2012-01-01 21:10:00,Domingo,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,San Miguel,AGENTES DTB,C06, LA CONCORDIA,Particular,Nocturno,Sin restricción
7,2012-02-01 13:50:00,Lunes,Con Heridos,1,0,0,0,1,0,0,0,0,0,0,0,CARRERA,La Pedregosa,AGENTES DTB,C09, LA PEDREGOSA,Empresa,Diurno,No aplica
8,2012-02-01 19:20:00,Lunes,Solo Daños,0,0,0,2,0,0,0,0,0,0,0,0,TRANSVERSAL METROPOLITANA,Bucaramanga,AGENTES DTB,C08, SUROCCIDENTE,Particular,Nocturno,No aplica
9,2012-02-01 12:00:00,Lunes,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,1,CARRERA,Regaderos Norte,AGENTES DTB,C02, NORORIENTAL,Empresa,Diurno,No aplica
10,2012-02-01 16:35:00,Lunes,Con Heridos,0,1,0,0,0,0,0,0,0,0,0,0,CARRERA,Tejar Norte,AGENTES DTB,C01, NORTE,Particular,Diurno,No aplica
11,2012-02-01 18:30:00,Lunes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Nocturno,No aplica
12,2012-02-01 08:20:00,Lunes,Solo Daños,0,0,0,0,0,0,0,1,0,1,0,0,AUTOPISTA  NORTE,Norte Bajo,AGENTES DTB,C02, NORORIENTAL,Empresa,Diurno,Sin restricción
13,2012-02-01 13:45:00,Lunes,Con Heridos,0,0,0,0,0,0,0,0,0,1,0,0,CALLE,Fontana,AGENTES DTB,C10, PROVENZA,Particular,Diurno,Sin restricción
14,2012-03-01 17:10:00,Martes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Provenza,AGENTES DTB,C10, PROVENZA,Particular,Diurno,Sin restricción
15,2012-03-01 06:45:00,Martes,Con Heridos,0,0,0,0,0,0,0,0,1,1,0,0,CARRERA,Nuevo Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,Sin restricción
16,2012-03-01 22:10:00,Martes,Solo Daños,0,0,0,0,1,0,0,1,0,0,0,0,AUTOPISTA  NORTE,Cafe Madrid,AGENTES DTB,C01, NORTE,Empresa,Nocturno,No aplica
17,2012-03-01 18:10:00,Martes,Solo Daños,0,0,0,1,0,0,0,0,0,1,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Particular,Nocturno,Sin restricción
18,2012-03-01 18:00:00,Martes,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,AVENIDA Q SECA,Centro,AGENTES DTB,C15, CENTRO,Particular,Diurno,No aplica
19,2012-03-01 16:15:00,Martes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,Sin restricción
20,2012-04-01 18:30:00,Miercoles,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA,Alvarez,AGENTES DTB,C13, ORIENTAL,Particular,Nocturno,No aplica
21,2012-04-01 19:00:00,Miercoles,Solo Daños,0,3,0,0,0,0,0,0,0,0,0,0,CALLE,Asturias,AGENTES DTB,C09, LA PEDREGOSA,Empresa,Nocturno,No aplica
22,2012-04-01 12:15:00,Miercoles,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Bolarqui,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,Sin restricción
23,2012-04-01 13:50:00,Miercoles,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,AVENIDA Q SECA,Los Pinos,AGENTES DTB,C13, ORIENTAL,Particular,Diurno,No aplica
24,2012-04-01 11:22:00,Miercoles,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA,Manuela Beltran,AGENTES DTB,C11, SUR,Particular,Diurno,No aplica
25,2012-04-01 20:40:00,Miercoles,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,CARRERA,La Pedregosa,AGENTES DTB,C09, LA PEDREGOSA,Particular,Nocturno,Sin restricción
26,2012-04-01 20:30:00,Miercoles,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,ANILLO VIAL,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Particular,Nocturno,No aplica
27,2012-04-01 15:00:00,Miercoles,Con Heridos,0,0,1,0,0,0,0,0,0,1,0,0,CARRERA,Alarcon,AGENTES DTB,C03, SAN FRANCISCO,Particular,Diurno,Sin restricción
28,2012-04-01 18:00:00,Miercoles,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Real de Minas,AGENTES DTB,C07, LA CIUDADELA,Empresa,Diurno,Sin restricción
29,2012-04-01 18:40:00,Miercoles,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Real de Minas,AGENTES DTB,C07, LA CIUDADELA,Particular,Nocturno,Sin restricción
30,2012-05-01 13:00:00,Jueves,Con Heridos,0,1,0,0,0,0,1,0,0,0,0,0,CARRERA,Antonia Santos Centro,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,No aplica
31,2012-05-01 17:45:00,Jueves,Con Heridos,0,0,0,0,0,0,0,1,0,1,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Particular,Diurno,Sin restricción
32,2012-05-01 19:50:00,Jueves,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Conucos,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Nocturno,Sin restricción
33,2012-05-01 09:15:00,Jueves,Solo Daños,0,0,0,2,0,0,0,0,0,0,0,0,CALLE,Alarcon,AGENTES DTB,C03, SAN FRANCISCO,Particular,Diurno,No aplica
34,2012-05-01 09:40:00,Jueves,Con Heridos,0,1,0,0,0,0,0,0,0,2,0,0,AVENIDA Q SECA,Nuevo Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,Sin restricción
35,2012-05-01 09:30:00,Jueves,Con Heridos,1,1,0,0,0,0,0,0,0,0,0,0,AVENIDA Q SECA,Alarcon,AGENTES DTB,C03, SAN FRANCISCO,Particular,Diurno,No aplica
36,2012-05-01 09:00:00,Jueves,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,ANILLO VIAL,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Particular,Diurno,No aplica
37,2012-05-01 10:40:00,Jueves,Con Heridos,1,0,0,1,0,0,0,0,0,0,0,0,CARRERA,Antonia Santos Centro,AGENTES DTB,C13, ORIENTAL,Particular,Diurno,No aplica
38,2012-05-01 07:15:00,Jueves,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Asturias,AGENTES DTB,C09, LA PEDREGOSA,Particular,Diurno,No aplica
39,2012-05-01 09:30:00,Jueves,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CALLE,La Aurora,AGENTES DTB,C13, ORIENTAL,Particular,Diurno,No aplica
40,2012-05-01 10:20:00,Jueves,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Mejoras Publicas,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,Sin restricción
41,2012-05-01 16:15:00,Jueves,Con Heridos,1,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,Sin restricción
42,2012-06-01 10:15:00,Viernes,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CALLE,Girardot,AGENTES DTB,C04, OCCIDENTAL,Empresa,Diurno,No aplica
43,2012-06-01 16:05:00,Viernes,Solo Daños,0,0,0,0,0,0,0,0,1,0,0,0,CALLE 45 VIA CHIMITA,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Particular,Diurno,No aplica
44,2012-06-01 15:10:00,Viernes,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,AVENIDA  GONZALEZ VALENCIA,Real de Minas,AGENTES DTB,C07, LA CIUDADELA,Particular,Diurno,No aplica
45,2012-06-01 15:20:00,Viernes,Con Heridos,1,1,0,0,0,0,0,0,0,0,0,0,AVENIDA Q SECA,San Alonso,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,No aplica
46,2012-06-01 20:30:00,Viernes,Con Heridos,1,0,0,0,0,1,0,0,0,0,0,0,CALLE,Mejoras Publicas,AGENTES DTB,C13, ORIENTAL,Empresa,Nocturno,No aplica
47,2012-06-01 11:45:00,Viernes,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA,Bolarqui,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
48,2012-06-01 05:40:00,Viernes,Con Heridos,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA GIRÓN,Juan XXIII,AGENTES DTB,C08, SUROCCIDENTE,Empresa,Nocturno,No aplica
49,2012-06-01 09:00:00,Viernes,Con Heridos,0,0,0,0,0,0,0,0,0,1,1,0,CALLE,La Ceiba,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,Sin restricción
50,2012-06-01 19:30:00,Viernes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Particular,Nocturno,Sin restricción
51,2012-07-01 17:00:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,Sin restricción
52,2012-07-01 18:55:00,Sabado,Solo Daños,0,0,0,1,0,0,0,0,1,0,0,0,CARRERA,Comuneros,AGENTES DTB,C03, SAN FRANCISCO,Particular,Nocturno,No aplica
53,2012-07-01 09:10:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,DIAGONAL,La Pedregosa,AGENTES DTB,C09, LA PEDREGOSA,Particular,Diurno,Sin restricción
54,2012-07-01 18:30:00,Sabado,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Nocturno,No aplica
55,2012-07-01 09:40:00,Sabado,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Antonia Santos Sur,AGENTES DTB,C09, LA PEDREGOSA,Particular,Diurno,Sin restricción
56,2012-07-01 11:45:00,Sabado,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,CALLE,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
57,2012-07-01 22:30:00,Sabado,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,La Concordia,AGENTES DTB,C06, LA CONCORDIA,Particular,Nocturno,No aplica
58,2012-07-01 14:30:00,Sabado,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,La Concordia,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,Sin restricción
59,2012-08-01 10:11:00,Domingo,Con Heridos,1,0,0,0,0,0,1,0,0,0,0,0,CARRERA,Cafe Madrid,AGENTES DTB,C01, NORTE,Empresa,Diurno,No aplica
60,2012-08-01 16:30:00,Domingo,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,AUTOPISTA GIRÓN,PREDIO URBANO PUENTE EL BUENO,AGENTES DTB,C08, SUROCCIDENTE,Particular,Diurno,Sin restricción
61,2012-08-01 01:00:00,Domingo,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,San Alonso,AGENTES DTB,C13, ORIENTAL,Empresa,Nocturno,En restricción
62,2012-08-01 10:00:00,Domingo,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,TRANSVERSAL,La Pedregosa,AGENTES DTB,C09, LA PEDREGOSA,Particular,Diurno,No aplica
63,2012-08-01 10:45:00,Domingo,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA GIRÓN,Bucaramanga,AGENTES DTB,C08, SUROCCIDENTE,Empresa,Diurno,No aplica
64,2012-08-01 11:15:00,Domingo,Con Muertos,0,0,0,0,0,0,0,0,0,1,0,0,AUTOPISTA  NORTE,Divino Niño,AGENTES DTB,C01, NORTE,Particular,Diurno,Sin restricción
65,2012-08-01 04:45:00,Domingo,Con Heridos,0,0,0,0,0,0,0,0,0,1,0,0,CALLE,Real de Minas,AGENTES DTB,C07, LA CIUDADELA,Particular,Nocturno,Sin restricción
66,2012-09-01 13:50:00,Lunes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Bolarqui,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,Sin restricción
67,2012-09-01 14:40:00,Lunes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,La Victoria,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,Sin restricción
68,2012-09-01 03:50:00,Lunes,Con Heridos,0,0,0,0,0,0,0,0,0,1,0,0,BOULEVAR BOLIVAR,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Particular,Nocturno,En restricción
69,2012-09-01 18:30:00,Lunes,Con Heridos,0,0,0,1,0,0,0,0,0,1,0,0,BOULEVAR BOLIVAR,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Particular,Nocturno,Sin restricción
70,2012-09-01 13:00:00,Lunes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,Lagos del Cacique,AGENTES DTB,C16, LAGOS DEL CACIQUE,Empresa,Diurno,No aplica
71,2012-09-01 17:10:00,Lunes,Con Heridos,0,1,0,1,0,0,0,0,0,0,0,0,AVENIDA  EL JARDIN,El Jardin,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
72,2012-09-01 14:05:00,Lunes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,Sin restricción
73,2012-09-01 20:00:00,Lunes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,AUTOPISTA  NORTE,Colseguros Norte,AGENTES DTB,C01, NORTE,Particular,Nocturno,Sin restricción
74,2012-10-01 09:00:00,Martes,Con Heridos,0,1,0,0,0,0,0,1,0,0,0,0,AUTOPISTA  NORTE,Colorados,AGENTES DTB,C01, NORTE,Particular,Diurno,No aplica
75,2012-10-01 07:40:00,Martes,Con Heridos,0,0,0,0,0,0,0,0,0,1,0,0,CARRERA,Miraflores,AGENTES DTB,C14, MORRORICO,Particular,Diurno,Sin restricción
76,2012-10-01 10:30:00,Martes,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CALLE,Nuevo Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
77,2012-10-01 00:17:00,Martes,Con Heridos,0,0,0,0,0,0,0,0,0,1,0,0,TRANSVERSAL METROPOLITANA,Villa Alicia,AGENTES DTB,C11, SUR,Particular,Nocturno,En restricción
78,2012-10-01 10:40:00,Martes,Con Heridos,0,0,0,0,0,0,1,0,0,1,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Provenza,AGENTES DTB,C10, PROVENZA,Empresa,Diurno,Sin restricción
79,2012-10-01 14:10:00,Martes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Mutis,AGENTES DTB,C17, MUTIS,Particular,Diurno,Sin restricción
80,2012-10-01 16:30:00,Martes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,BOULEVAR BOLIVAR,Alarcon,AGENTES DTB,C03, SAN FRANCISCO,Particular,Diurno,Sin restricción
81,2012-10-01 03:50:00,Martes,Con Heridos,0,1,0,0,0,0,0,0,0,0,1,0,AVENIDA Q SECA,Alarcon,AGENTES DTB,C03, SAN FRANCISCO,Particular,Nocturno,No aplica
82,2012-10-01 16:45:00,Martes,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,2,AUTOPISTA  NORTE,SIN INFORMACION,AGENTES DTB,C25, SIN INFORMACION,Particular,Diurno,No aplica
83,2012-10-01 18:15:00,Martes,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CALLE,Candiles,AGENTES DTB,C06, LA CONCORDIA,Particular,Nocturno,Sin restricción
84,2012-10-01 14:30:00,Martes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Bolivar,AGENTES DTB,C13, ORIENTAL,Particular,Diurno,Sin restricción
85,2012-10-01 18:15:00,Martes,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,CARRERA,Norte Bajo,AGENTES DTB,C03, SAN FRANCISCO,Particular,Nocturno,Sin restricción
86,2012-11-01 22:30:00,Miercoles,Solo Daños,0,3,0,0,0,0,0,0,0,0,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Nocturno,No aplica
87,2012-11-01 07:00:00,Miercoles,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Antonia Santos Sur,AGENTES DTB,C09, LA PEDREGOSA,Particular,Diurno,No aplica
88,2012-11-01 11:20:00,Miercoles,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
89,2012-11-01 11:15:00,Miercoles,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Particular,Diurno,Sin restricción
90,2012-11-01 15:40:00,Miercoles,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,DIAGONAL 15,Bolarqui,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,Sin restricción
91,2012-11-01 19:15:00,Miercoles,Solo Daños,0,0,0,1,0,0,0,0,0,1,0,0,AVENIDA LA ROSITA,Bolivar,AGENTES DTB,C13, ORIENTAL,Particular,Nocturno,Sin restricción
92,2012-11-01 15:01:00,Miercoles,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Particular,Diurno,Sin restricción
93,2012-11-01 19:40:00,Miercoles,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CARRERA,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Particular,Nocturno,Sin restricción
94,2012-11-01 16:30:00,Miercoles,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,El Tejar,AGENTES DTB,C16, LAGOS DEL CACIQUE,Empresa,Diurno,Sin restricción
95,2012-11-01 14:10:00,Miercoles,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,CALLE,Mutis,AGENTES DTB,C17, MUTIS,Particular,Diurno,Sin restricción
96,2012-11-01 20:45:00,Miercoles,Con Heridos,1,1,0,0,0,0,0,0,0,0,0,0,TRANSVERSAL METROPOLITANA,CAMINO DEL PARQUE,AGENTES DTB,C11, SUR,Particular,Nocturno,No aplica
97,2012-11-01 22:10:00,Miercoles,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CALLE,Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,No aplica
98,2012-11-01 12:15:00,Miercoles,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,CALLE,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
99,2012-12-01 08:40:00,Jueves,Con Heridos,0,0,0,0,0,0,0,0,0,1,0,0,ANILLO VIAL,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Particular,Diurno,Sin restricción
100,2012-12-01 11:30:00,Jueves,Solo Daños,0,0,0,2,0,0,0,0,0,0,0,0,CALLE,San Alonso,AGENTES DTB,C13, ORIENTAL,Particular,Diurno,No aplica
101,2012-12-01 18:45:00,Jueves,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CALLE,Campo Hermoso,AGENTES DTB,C05, GARCIA ROVIRA,Particular,Nocturno,Sin restricción
102,2012-12-01 15:10:00,Jueves,Solo Daños,0,0,0,1,0,1,0,0,0,0,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
103,2012-12-01 18:30:00,Jueves,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Mejoras Publicas,AGENTES DTB,C13, ORIENTAL,Particular,Nocturno,Sin restricción
104,2012-12-01 08:10:00,Jueves,Solo Daños,0,0,0,0,0,1,0,0,1,0,0,0,CALLE,Esperanza I,AGENTES DTB,C02, NORORIENTAL,Particular,Diurno,No aplica
105,2012-01-13 17:45:00,Viernes,Con Heridos,0,0,0,1,0,0,0,0,0,1,0,0,CALLE 45 VIA CHIMITA,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Diurno,Sin restricción
106,2012-01-13 12:30:00,Viernes,Solo Daños,0,0,0,0,0,0,0,1,0,0,0,1,AUTOPISTA  NORTE,Norte Bajo,AGENTES DTB,C02, NORORIENTAL,Empresa,Diurno,No aplica
107,2012-01-13 05:20:00,Viernes,Solo Daños,0,0,0,2,0,0,0,0,0,0,0,0,ANILLO VIAL,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Nocturno,No aplica
108,2012-01-13 06:55:00,Viernes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,TRANSVERSAL METROPOLITANA,Real de Minas,AGENTES DTB,C07, LA CIUDADELA,Empresa,Diurno,No aplica
109,2012-01-13 15:45:00,Viernes,Con Heridos,0,0,1,0,0,0,0,0,0,1,0,0,BOULEVAR BOLIVAR,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,Sin restricción
110,2012-01-13 18:20:00,Viernes,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,ANILLO VIAL,FLORIDABLANCA,AGENTES DTB,C26, FLORIDABLANCA,Empresa,Nocturno,No aplica
111,2012-01-13 15:00:00,Viernes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Mejoras Publicas,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,No aplica
112,2012-01-13 17:30:00,Viernes,Solo Daños,0,0,0,0,0,0,0,1,0,0,0,0,CARRERA,Universidad,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
113,2012-01-13 18:20:00,Viernes,Solo Daños,0,0,0,0,0,1,0,1,0,0,0,0,AUTOPISTA  NORTE,San Rafael,AGENTES DTB,C02, NORORIENTAL,Empresa,Nocturno,No aplica
114,2012-01-13 20:10:00,Viernes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AVENIDA  GONZALEZ VALENCIA,Nuevo Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,No aplica
115,2012-01-13 01:50:00,Viernes,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,CARRERA,Comuneros,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Nocturno,No aplica
116,2012-01-13 20:30:00,Viernes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Empresa,Nocturno,Sin restricción
117,2012-01-14 16:27:00,Sabado,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,CALLE,Real de Minas,AGENTES DTB,C07, LA CIUDADELA,Particular,Diurno,Sin restricción
118,2012-01-14 14:30:00,Sabado,Con Heridos,0,0,0,0,1,0,0,0,0,1,0,0,CARRERA,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Empresa,Diurno,Sin restricción
119,2012-01-14 18:00:00,Sabado,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,AUTOPISTA  NORTE,Kennedy,AGENTES DTB,C01, NORTE,Particular,Diurno,Sin restricción
120,2012-01-14 09:30:00,Sabado,Solo Daños,0,0,0,0,0,1,0,1,0,0,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
121,2012-01-14 03:40:00,Sabado,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Empresa,Nocturno,No aplica
122,2012-01-14 06:10:00,Sabado,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA GIRÓN,SIN INFORMACION,AGENTES DTB,C25, SIN INFORMACION,Empresa,Diurno,No aplica
123,2012-01-14 09:34:00,Sabado,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,Provenza,AGENTES DTB,C10, PROVENZA,Empresa,Diurno,No aplica
124,2012-01-14 12:30:00,Sabado,Solo Daños,0,3,0,1,0,0,0,0,0,0,0,0,AUTOPISTA  NORTE,Manuela Beltran,AGENTES DTB,C11, SUR,Empresa,Diurno,No aplica
125,2012-01-14 02:00:00,Sabado,Solo Daños,0,0,0,1,0,0,0,0,0,0,0,0,AUTOPISTA GIRÓN,Juan XXIII,AGENTES DTB,C08, SUROCCIDENTE,Empresa,Nocturno,No aplica
126,2012-01-14 07:40:00,Sabado,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Provenza,AGENTES DTB,C10, PROVENZA,Particular,Diurno,Sin restricción
127,2012-01-14 13:30:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,La Aurora,AGENTES DTB,C13, ORIENTAL,Particular,Diurno,Sin restricción
128,2012-01-14 16:20:00,Sabado,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,CARRERA,Nuevo Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
129,2012-01-14 08:40:00,Sabado,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,CARRERA,NUEVO SOTOMAYOR,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,No aplica
130,2012-01-14 22:40:00,Sabado,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,AUTOPISTA  NORTE,Kennedy,AGENTES DTB,C01, NORTE,Particular,Nocturno,Sin restricción
131,2012-01-15 19:26:00,Domingo,Con Heridos,1,1,0,0,0,0,0,0,0,0,0,0,AUTOPISTA GIRÓN,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Nocturno,No aplica
132,2012-01-15 17:45:00,Domingo,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,TRANSVERSAL ORIENTAL,SANTA BARBARA,AGENTES DTB,C16, LAGOS DEL CACIQUE,Empresa,Diurno,No aplica
